,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
568,"Adelphi, MD 20783",Secure Mission Solutions,cc1cf0855ec34651,SoftwareDeveloper/Computer Scientist Researcher,,43.2,9,30+ days,2016-10-16 00:30:23.897629
569,"College Park, MD 20740",Engility Corporation,2b52e5d5a1060f9f,Sr. Technical Writer,,43.2,243,12 hours,2016-10-16 00:30:23.897629
570,"Bethesda, MD",National Opinion Research Center (NORC),165e806d598f27c1,Principal Research Analyst - Health Care,,,,30+ days,2016-10-16 00:30:23.897629
571,"Bethesda, MD",General Dynamics - Information Technology,1ee873b9d3e74235,Associate Scientist,,43.8,3520,30+ days,2016-10-16 00:30:23.897629
572,"Springfield, VA 22161",Harris Corporation,c7c373266344ff6a,Computer Vision Scientist,,43.2,239,30+ days,2016-10-16 00:30:23.897629
573,"Washington, DC",ECS Federal LLC,92ffec593e6560d6,Mid Level Systems/Operations Research Analyst,,43.8,14,30+ days,2016-10-16 00:30:23.897629
574,"Washington, DC",Dept of Forensic Sciences,b58065669507ee73,Forensic Scientist (Digital Evidence),"$70,345 - $89,992 a year",,,10 days,2016-10-16 00:30:23.897629
575,"Silver Spring, MD 20910","Discovery Communications, Inc.",1498cd6b95b45196,Research Analyst,,52.199997,112,30+ days,2016-10-16 00:30:23.897629
576,"Washington, DC",Harnham,09991bacb51aa988,"Big Data Architect - Washington DC- Hadoop, NoSQL, Informati...","$1,200 a day",,,30+ days,2016-10-16 00:30:23.897629
577,"Rockville, MD 20848",Leidos,d162ee790231399c,Scientific Project Manager I 631191 (NCI),,43.8,187,30+ days,2016-10-16 00:30:23.897629
578,"Germantown, MD 20876",Mars,07429739f6459388,Supplier Quality Assurance Scientist,,51.0,411,5 days,2016-10-16 00:30:23.897629
579,"Herndon, VA","Deltek, Inc.",4463e2a43c952f18,"Federal Associate Research Analyst (Defense - Floater), DOD/...",,43.8,33,30+ days,2016-10-16 00:30:23.897629
580,"Bethesda, MD",Lovelace Respiratory Research Institute,3670a77366bf79f4,"Research Communication Scientist (Audiology, Speech Patholog...",,39.0,12,30+ days,2016-10-16 00:30:23.897629
581,"Springfield, VA","Total Environmental Concepts, Inc.",109f6365b771e496,Environmental Technician/Scientist - Entry Level,"$42,000 a year",,,3 days,2016-10-16 00:30:23.897629
582,"Rockville, MD",ICF,9b587ea10250f297,Data Management Specialist,,40.8,233,30+ days,2016-10-16 00:30:23.897629
583,"Fairfax, VA",ICF,0020c6a7777edbad,IT Project Manager / Business Partner,,40.8,233,12 days,2016-10-16 00:30:23.897629
584,"Alexandria, VA 22311 (Alexandria Wrest area)",Systems Planning and Analysis,0ae5d9b03203c0b9,Operations Research Analyst (JTAAD/JTAG),,52.800003,3,30+ days,2016-10-16 00:30:23.897629
585,"Springfield, VA",Integrity Applications Incorporated,d2edf8245be436be,Geospatial ABI Analyst/Data Scientist,,52.800003,4,30+ days,2016-10-16 00:30:23.897629
586,"Arlington, VA",Leonie,cfbc905562d3262e,Operations Research Systems Analyst - Northern Virginia,,,,30+ days,2016-10-16 00:30:23.897629
587,"Columbia, MD 21044","BioFortis, Inc.",a43b1b24eb68ca2b,Software Developer,,,,22 hours,2016-10-16 00:30:23.897629
588,"Fort Meade, MD",Vencore,0c8d2606d519e3a3,Predictive Modeling Analyst Technical Specialist,,42.0,43,30+ days,2016-10-16 00:30:23.897629
589,"Washington, DC",American Association For the Advancement of Scienc...,20d87e3ea41b2fc1,Scientific Illustrator,,54.6,5,18 days,2016-10-16 00:30:23.897629
590,"Washington, DC",Korn Ferry/Futurestep,5721c825cfd40a9d,"Associate Director, DIA Learning",,,,3 days,2016-10-16 00:30:23.897629
591,"Reston, VA 20191","ObjectVideo, Inc.",4eeb842eeeb70176,Research Scientist,,,,30+ days,2016-10-16 00:30:23.897629
592,"Silver Spring, MD",Information Innovators Inc.,3821b456ecd42054,Health Search Methodologist,,,,4 days,2016-10-16 00:30:23.897629
593,"Washington, DC",Labcorp,cc124649c696dffc,Burn Center Technician,,43.2,1700,22 hours,2016-10-16 00:30:23.897629
594,"Washington, DC",Analytic Recruiting,935252fe7f2148dd,Statistician,"$100,000 - $125,000 a year",51.0,2,30+ days,2016-10-16 00:30:23.897629
595,"Fairfax, VA",ICF,15c503ed44c22772,IT Project Manager,,40.8,233,3 days,2016-10-16 00:30:23.897629
596,"Herndon, VA 20171",HireITConsultants Inc,decc9db0aa49da5d,Freelance Intern R and shiny developer,,,,30+ days,2016-10-16 00:30:23.897629
597,"Herndon, VA","Deltek, Inc.",f0b30bbeb6b419c5,Principal Federal Research Analyst,,43.8,33,30+ days,2016-10-16 00:30:23.897629
598,"Springfield, VA","Abraxas, Cubic Global Defense",c06cd1823378083f,Imagery Scientist,,42.0,4,25 days,2016-10-16 00:30:23.897629
599,"Springfield, VA",CSRA,152b099508fbdeeb,Expert - Data Analysis,,42.0,53,30+ days,2016-10-16 00:30:23.897629
600,"Alexandria, VA",Vencore,08c26db96f8f4a2a,Sensor Image Scientist,,42.0,43,30+ days,2016-10-16 00:30:23.897629
601,"Washington, DC",Ashton Lane Group,9968c5481ed9bba4,Senior Manager – Statistical Analysis / Quantitative Modelin...,,,,15 days,2016-10-16 00:30:23.897629
602,"Washington, DC 20009 (U Street Corridor area)",CAVA,a7b018557a175cdd,Full-Stack Developer,,44.4,7,24 days,2016-10-16 00:30:23.897629
603,"McLean, VA",Booz Allen Hamilton,0c5f48e03cd95d47,"Defense Research Analyst, Mid",,44.4,945,12 days,2016-10-16 00:30:23.897629
604,"Reston, VA",Bechtel,f6caa7b6650ea1bd,Senior Data Scientist Job,,51.6,944,30+ days,2016-10-16 00:30:23.897629
605,"Washington, DC 20037 (Foggy Bottom area)",World Wildlife Fund,c0b04666986fc1a2,Global Science Leaders - 17025,,52.800003,20,24 days,2016-10-16 00:30:23.897629
606,"Washington, DC",The Advisory Board Company,8356335dcbe9cb33,"Senior Analyst, International Health Care Strategic Research",,42.6,69,22 days,2016-10-16 00:30:23.897629
607,"Arlington, VA","Eastern Research Group, Inc.",dc75e3e8c9e5f763,Environmental/Occupational Health Professional,,,,30+ days,2016-10-16 00:30:23.897629
608,"Silver Spring, MD",Clinical Research Management,1330b57872f7cc7d,Bioanalytical Scientist,,41.4,9,30+ days,2016-10-16 00:30:23.897629
609,"Suitland, MD",Parsons Corporation,be3a089fd0f15551,Modeling and Simulation Developer,,43.8,266,25 days,2016-10-16 00:30:23.897629
610,"Springfield, VA","MacAulay-Brown, Inc.",1616a6db162db879,Statistician/ Imagery Science Support,,43.2,3,1 hour,2016-10-16 00:30:23.897629
611,"Springfield, VA","InTec, LLC",e7efd221b5ff8c0c,Imagery Scientist,,,,28 days,2016-10-16 00:30:23.897629
612,"Fairfax, VA",ICF,adcaff8920c47fe6,Sr. Digital & Social Planner/Buyer- Temporary,,40.8,233,9 days,2016-10-16 00:30:23.897629
613,"Herndon, VA",K12,019aeb2a2caf50b9,Big Data Engineering Manager,,39.0,54,30+ days,2016-10-16 00:30:23.897629
614,"McLean, VA",Capital One,79ea97877d71022f,Data Science Intern - Other Amazing Universities,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
615,"Bethesda, MD",Decypher Technologies,b8ac44be6337adf7,Research Protocol Specialist,,44.4,13,29 days,2016-10-16 00:30:23.897629
616,"Silver Spring, MD",Millennium Engineering and Integration Company,d4d76bde7085fb0e,Operations Research Analyst 2,,40.2,6,30+ days,2016-10-16 00:30:23.897629
617,"Springfield, VA 22151",Leidos,d38622f97f167298,Remote Sensor Scientist,,43.8,187,10 days,2016-10-16 00:30:23.897629
618,"McLean, VA","Innovative Analytics & Training, LLC",c69f5afbdab0ed01,Research Analyst with Security Clearance,"$80,000 - $90,000 a year",,,16 days,2016-10-16 00:30:23.897629
619,"Rockville, MD",Northrop Grumman,9be0928782239985,Operations Research Analyst 4,,51.0,2124,30+ days,2016-10-16 00:30:23.897629
620,"Washington, DC 20003 (Capitol Hill area)",Challenger Center,1c2e1136831811ef,Executive Assistant to the President,,,,30+ days,2016-10-16 00:30:23.897629
621,"McLean, VA",Mitre Corporation,dc7e5d14a1121784,2017 Systems Engineering Undergraduate Summer Intern,,51.6,106,29 days,2016-10-16 00:30:23.897629
622,"Greenbelt, MD",ASRC Federal,da35b678b66d5c0a,Information Technology Specialist,,43.2,23,12 days,2016-10-16 00:30:23.897629
623,"McLean, VA",Mitre Corporation,759c0648a3966350,2017 Systems Engineering Graduate Student Summer Intern,,51.6,106,30 days,2016-10-16 00:30:23.897629
624,"McLean, VA 22108",PricewaterhouseCoopers LLC,5ec290afcbe986d4,Public Sector - Operations Research Analyst - Senior Associa...,,51.0,2588,16 days,2016-10-16 00:30:23.897629
625,"Arlington, VA 22203 (Bluemont area)",Hanover Research,335c0607e8964918,Senior Research Analyst—Education Practice Area,,42.6,5,30+ days,2016-10-16 00:30:23.897629
626,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,339af203d2761792,Data Scientist Manager,,51.0,30,30+ days,2016-10-16 00:30:23.897629
627,"Vienna, VA 22180",S2 Analytical Solutions,2e794c19c9c94720,Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
628,"Bethesda, MD 20814",Mitchell Martin,c4764d92f5c67b49,Data Scientist,,51.0,20,15 days,2016-10-16 00:30:23.897629
629,"Tysons Corner, VA",Centra Technology,e5bc1ca9ba6e50b1,China Policy Research Analyst,,42.0,2,30+ days,2016-10-16 00:30:23.897629
630,"Arlington, VA",Hobsons,a4d2891ba8d709d5,Technical Product Manager,,42.6,17,25 days,2016-10-16 00:30:23.897629
631,"Chantilly, VA 20153",Leidos,8575e59753d1e069,Data Manager,,43.8,187,30+ days,2016-10-16 00:30:23.897629
632,"College Park, MD","INNOVIM, LLC",79ab53dee9357679,Atmosphereic Reanalysys Scientist,,39.0,2,30+ days,2016-10-16 00:30:23.897629
633,"Vienna, VA",Capital One,8235976f9b308577,"Senior Manager of Data Science, Digital",,44.4,2904,2 days,2016-10-16 00:30:23.897629
634,"Alexandria, VA 22314 (Southwest Quadrant area)",Engility Corporation,4f1deb0709814d03,"DASD Operations Research Analyst - Program Metrics and TPMs,...",,43.2,243,18 days,2016-10-16 00:30:23.897629
635,"Arlington, VA","Sotera Defense Solutions, Inc.",6e163342db1f641f,Software Engineer - Cyber Defense,,,,25 days,2016-10-16 00:30:23.897629
636,"Fairfax, VA",ICF,9a0655050eb1dadb,Finance & Administration Analyst,,40.8,233,9 days,2016-10-16 00:30:23.897629
637,"Rockville, MD",Merck KGaA,2f10c9eb856e5c3d,Associate Scientist - Virology,,53.4,5,19 days,2016-10-16 00:30:23.897629
638,"Silver Spring, MD",Information Innovators Inc.,4c42065c21281991,Research Assistant,,,,10 days,2016-10-16 00:30:23.897629
639,"Washington, DC 20036 (Downtown area)",KPMG,28d1bc3d67bc2955,"Senior Systems Administrator, Big Data",,51.0,1768,2 days,2016-10-16 00:30:23.897629
640,"McLean, VA",Capital One,4bab956f278d757b,"Manager, Model Validation",,44.4,2904,30 days,2016-10-16 00:30:23.897629
641,"Alexandria, VA 22311 (Alexandria Wrest area)",Institute for Defense Analyses,abd5826a0bd94882,Economist,,42.6,13,17 days,2016-10-16 00:30:23.897629
642,"Washington, DC 20006 (Foggy Bottom area)",2M Research Services,3135e009d42cfd53,Senior Qualitative Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
643,"Annapolis Junction, MD 20701",Engility Corporation,511acff7c0b688cd,Computer Scientist/ SIGDev Analyst,,43.2,243,29 days,2016-10-16 00:30:23.897629
644,"Greenbelt, MD",Universities Space Research Association,04c9d599f992d1a0,Visiting Remote Sensing Scientist,,55.199997,6,18 days,2016-10-16 00:30:23.897629
645,"Gaithersburg, MD 20878",MedImmune,31d8001700274002,Associate Scientist I / II,,43.2,115,30+ days,2016-10-16 00:30:23.897629
646,"Springfield, VA","MacAulay-Brown, Inc.",ae69350a236aad48,Imagery Scientist (Junior and Senior Level),,43.2,3,1 hour,2016-10-16 00:30:23.897629
647,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)","Quantum Research International, Inc.",46dc16453427d1a4,Analyst/ Operations Research Officers (OROs),,52.800003,6,30+ days,2016-10-16 00:30:23.897629
648,"McLean, VA",Leidos,9a1d0e8d5a3bd6fc,Data Engineering Lead,,43.8,187,13 days,2016-10-16 00:30:23.897629
649,"Rockville, MD",Net ESolutions Corporation (NETE),77d208aa59513a7b,Data Visualization & Analytics Specialist,,,,30+ days,2016-10-16 00:30:23.897629
650,"Rockville, MD",GlaxoSmithKline,155273a2e2f8fe9e,"Clinical Research and Development Lead, RSV Maternal",,52.199997,1673,30+ days,2016-10-16 00:30:23.897629
651,"Washington, DC",Celgene Corporation,73ba3deb544563d8,Postdoc Fellowship - Computational Biology / Immuno-Oncology,,51.6,91,30 days,2016-10-16 00:30:23.897629
652,"Riverdale, MD 20737",Valador,4c68778bacb37f78,EEODIS Software Engineer 109,,43.8,5,2 days,2016-10-16 00:30:23.897629
653,"Riverdale, MD 20737",Valador,f1b1757a940dd008,EODIS Software Engineer 110,,43.8,5,2 days,2016-10-16 00:30:23.897629
654,"Washington, DC",ICF,cb7535f829fb13a3,Writer and Editor,,40.8,233,4 days,2016-10-16 00:30:23.897629
655,"Bowie, MD",Exponent,df30e74d3d76d348,Associate,,43.2,6,30+ days,2016-10-16 00:30:23.897629
656,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,226002709376d403,Health Services Research Scientists,,,,30 days,2016-10-16 00:30:23.897629
657,"Gaithersburg, MD 20878",MedImmune,ef7f73bd235850aa,"R&D Associate II / Associate Scientist I, Analytical GMP Tes...",,43.2,115,30+ days,2016-10-16 00:30:23.897629
658,"Fort Belvoir, VA","Storage Strategies, Inc.",08702ab6d4b29088,"Cyber, Security, and Intelligence",,,,15 days,2016-10-16 00:30:23.897629
659,"McLean, VA",Mitre Corporation,2213d264f12e9ec6,"Social Sciences, Sr.",,51.6,106,30+ days,2016-10-16 00:30:23.897629
660,"McLean, VA",Mitre Corporation,d72d0158c618bfa0,"Software Engineer, Remote Sensing",,51.6,106,3 days,2016-10-16 00:30:23.897629
661,"Rockville, MD",EMD,024eb5d8aaec8870,Associate Scientist - Virology,,51.6,30,19 days,2016-10-16 00:30:23.897629
662,"College Park, MD 20740",Booz Allen Hamilton,8d24230c7717ed29,"SIGINT Research Analyst, Senior",,44.4,945,30+ days,2016-10-16 00:30:23.897629
663,"Arlington, VA",Leidos,27ab3bc18031aeef,Senior Software Architects,,43.8,187,30+ days,2016-10-16 00:30:23.897629
664,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,6aedd9b4138e36a0,Space Weather Modeler,,51.0,30,30+ days,2016-10-16 00:30:23.897629
665,"Arlington, VA",SG2 Recruiting,ef5341a214a19ed1,Cyber Data Scientist,,,,30+ days,2016-10-16 00:30:23.897629
666,"Rockville, MD",Northrop Grumman,b1716bd81413a185,Software Development Analyst 4,,51.0,2124,30+ days,2016-10-16 00:30:23.897629
667,"Suitland, MD",General Dynamics - Information Technology,bcf384704c59e98d,IT Asset Manager,,43.8,3520,30+ days,2016-10-16 00:30:23.897629
668,"Washington, DC",MicroStrategy,a6e487d617b64465,Senior Consultant (Big Data),,40.8,41,30+ days,2016-10-16 00:30:23.897629
669,"North Bethesda, MD 20852",Engility Corporation,d28b0698d1fa1b86,Systems Engineer,,43.2,243,4 days,2016-10-16 00:30:23.897629
670,"Rockville, MD 20850",MacroGenics,f13af707103b2ad7,Research Assoc. II/Assoc. Scientist - Antibody Eng,,52.800003,8,10 days,2016-10-16 00:30:23.897629
671,"College Park, MD",AER,a088e2ad811515aa,Earth System/Computer Scientist,,,,30+ days,2016-10-16 00:30:23.897629
672,"Washington, DC",ASRC Federal,cbc02a16c7383211,Senior Support Scientist - Earth Science,,43.2,23,30+ days,2016-10-16 00:30:23.897629
673,"Gaithersburg, MD 20899",AstraZeneca,c5c1e020cd5dc427,Senior Statistician - Oncology,,51.6,568,30+ days,2016-10-16 00:30:23.897629
674,"Rockville, MD",Mid-Atlantic Permanente Medical Group,0519dd70cf5851f7,Senior Research Scientist,,,,6 days,2016-10-16 00:30:23.897629
675,"Columbia, MD 21046",Merkle Inc.,d6af6407bf1cdc78,Lead Analyst,,42.0,2,30+ days,2016-10-16 00:30:23.897629
676,"Gaithersburg, MD 20878",MedImmune,89ee1ad78c458a44,"Associate Scientist I / Associate Scientist II, GMP Testing",,43.2,115,30+ days,2016-10-16 00:30:23.897629
677,"Greenbelt, MD",ASRC Federal,928ef8c4977a4104,Software Developer,,43.2,23,26 days,2016-10-16 00:30:23.897629
678,"Lanham, MD",Bay State,1659bc5ff7c1a180,Greenplum Engagement Manager SME,,52.800003,3,30+ days,2016-10-16 00:30:23.897629
679,"Vienna, VA",Capital One,5c14ad6e212384e8,"Senior Manager, Statistical Natural Language Processing",,44.4,2904,7 days,2016-10-16 00:30:23.897629
680,"McLean, VA",Mitre Corporation,6a86829c2531c0ff,Big Data Software/Systems Engineer,,51.6,106,4 days,2016-10-16 00:30:23.897629
681,"Bethesda, MD",Great-Circle Technologies,195eb9d99b5e4dd6,RADAR Imagery Scientist,,,,24 days,2016-10-16 00:30:23.897629
682,"Fort Meade, MD 20755",McCallie Associates,a4b0e68f6275b9b8,CYBERCOM - Operations Research Analyst Level II,,,,6 days,2016-10-16 00:30:23.897629
683,"Washington, DC",Great-Circle Technologies,5acf07408fe4bb2f,SAR Imagery Scientist,,,,24 days,2016-10-16 00:30:23.897629
684,"Rockville, MD 20852",US Pharmacopeia,e22d06d59554bc83,Team Leader/Scientist IV-V (WP),,52.800003,3,30+ days,2016-10-16 00:30:23.897629
685,"Rockville, MD 20855",Intelligent Automation,f1a5ae5e7cd28b3e,Research Scientist - Signal Processing,,40.8,3,30+ days,2016-10-16 00:30:23.897629
686,"Washington, DC",The Advisory Board Company,587b701025c76f14,"Research Analyst, Health Care",,42.6,69,4 days,2016-10-16 00:30:23.897629
687,"Washington, DC",The Advisory Board Company,07a02a85df4693d6,Health Care Research Analyst,,42.6,69,4 days,2016-10-16 00:30:23.897629
688,"Arlington, VA",Sinclair Broadcast Group,4481a86dd310d7d2,Sales Research Analyst,,39.0,44,30+ days,2016-10-16 00:30:23.897629
689,"Arlington, VA",CACI International Inc,8e777dc6402c97b7,DevOps Engineer Job,,44.4,815,15 days,2016-10-16 00:30:23.897629
690,"Rockville, MD 20850",Hendall Inc.,5e8d3c8606106232,Document Specialist (NCI),,,,3 days,2016-10-16 00:30:23.897629
691,"Reston, VA 20190",FireEye,acc94d516d523635,"Senior Manager, Data Science",,42.0,15,5 days,2016-10-16 00:30:23.897629
692,"Washington, DC 20037 (Foggy Bottom area)",World Wildlife Fund,d4fbe1d47a38fa12,Marine Science Fellow - 17024,,52.800003,20,17 days,2016-10-16 00:30:23.897629
693,"Fairfax, VA",BOEING,64800bd3afd8158e,Digital Signal Processing Engineer 1,,51.6,2923,30+ days,2016-10-16 00:30:23.897629
694,"Springfield, VA 22150",Engility Corporation,8e33cb3af5089067,Budget Analyst,,43.2,243,3 days,2016-10-16 00:30:23.897629
695,"Laurel, MD",The Johns Hopkins Applied Physics Laboratory,f01de791c2ef8fb5,Junior Research Analyst - MATLAB / Python / C++,,51.0,30,30+ days,2016-10-16 00:30:23.897629
696,"Suitland, MD",EOIR Technologies,6ac4734b5ddd2148,Image Scientist,,52.199997,21,30+ days,2016-10-16 00:30:23.897629
697,"Springfield, VA",Xcellent Technology Solutions,8181bca14150343d,Imagery Scientist,,,,4 days,2016-10-16 00:30:23.897629
698,"Adelphi, MD",ICF,95caf266428ed215,Cyber Security Business Analyst,,40.8,233,24 days,2016-10-16 00:30:23.897629
699,"Fort Meade, MD",OGSystems,484bf1ab60db1419,Operations Research Analyst,,43.2,3,30+ days,2016-10-16 00:30:23.897629
700,"Reston, VA",comScore,53d188c780c57457,Senior Statistical Analyst,,42.6,30,30+ days,2016-10-16 00:30:23.897629
701,"Arlington, VA",Oak Ridge Associated Universities,53a403999e25e51f,EPA Web Developer,$21.80 an hour,43.2,15,30+ days,2016-10-16 00:30:23.897629
702,"Chantilly, VA",Knowledge Link,b07dd8a454feba06,Senior Data Scientist (TS/SCI with Polygraph REQUIRED),,,,30+ days,2016-10-16 00:30:23.897629
703,"Washington, DC",The Advisory Board Company,de319d3170a46313,"Senior Analyst, Health Care Philanthropy Strategic Research",,42.6,69,30+ days,2016-10-16 00:30:23.897629
704,"Alexandria, VA",Human Resources Research Organization,6cd40d081db5dc3f,Research Scientist - JUL16-02,,51.0,3,30+ days,2016-10-16 00:30:23.897629
705,"Arlington, VA",ICF,b4e7768c28b4a94b,Senior Business Analyst,,40.8,233,26 days,2016-10-16 00:30:23.897629
706,"McLean, VA",Mitre Corporation,f99bb457e22d7dca,Lead Air Traffic Management (ATM) Analyst/Systems Engineer,,51.6,106,30+ days,2016-10-16 00:30:23.897629
707,"Washington, DC",Cardno,39601c73a3e92e5b,Staff Scientist,,42.0,35,30+ days,2016-10-16 00:30:23.897629
708,"Washington, DC",DDL OMNI Engineering,88fd08a706c31333,Senior Operations Research Analyst,,43.2,7,30+ days,2016-10-16 00:30:23.897629
709,"Fort Belvoir, VA",Savantage Solutions,791fa08b3f38b887,Chief Scientist / Senior Engineer (Lead),,54.0,10,10 days,2016-10-16 00:30:23.897629
710,"Washington, DC",CGI,db1e9c12e49ce66b,MID Research Operations Analyst/Operations Research Assistan...,,42.6,726,11 days,2016-10-16 00:30:23.897629
711,"Alexandria, VA 22311 (Alexandria Wrest area)",Alion Science and Technology,25ee41fd63c3a7b9,Sr. Principal Scientist (Icebreaker and Polar Technology Spe...,,42.6,100,30+ days,2016-10-16 00:30:23.897629
712,"Annapolis Junction, MD",Ball Aerospace,913ab3704df0771a,Intelligence Analyst III (659748),,43.2,35,4 days,2016-10-16 00:30:23.897629
713,"Fairfax, VA",ICF,70a69adf092e5a29,Java Developer,,40.8,233,9 days,2016-10-16 00:30:23.897629
714,"Rockville, MD",ICF,dcc97c2913810cff,Monitoring & Evaluation Technical Specialist - Malaria Resea...,,40.8,233,29 days,2016-10-16 00:30:23.897629
715,"Fairfax, VA 22031",Group W,23f40375eb135fbd,Military Operations Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
716,"McLean, VA",The BOSS Group,e797e4a42e5190a7,Market Research Analyst,,51.0,6,4 days,2016-10-16 00:30:23.897629
717,"Washington, DC",IFPRI (International Food Policy Research Institut...,3d10f21c36593dd4,Senior Research Assistant / Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
718,"Washington, DC",Computer Futures,66fba0d5641a23bd,Data Architect- DC Metro- 6 Month C2H,$90 - $120 an hour,52.800003,6,30+ days,2016-10-16 00:30:23.897629
719,"Alexandria, VA 22311 (Alexandria Wrest area)",Systems Planning and Analysis,24b2114c468f9bd6,Operations Research Analyst (JTAAD/OSAG),,52.800003,3,30+ days,2016-10-16 00:30:23.897629
720,"Fort George G Meade, MD",National Security Agency,c34ee4c8e0f2a169,Operations Research Analyst,"$65,572 - $84,611 a year",53.4,78,30+ days,2016-10-16 00:30:23.897629
721,"Springfield, VA","NJVC, LLC",d78fa9eb0c47ba0e,Operations Research Analyst,,40.8,63,30+ days,2016-10-16 00:30:23.897629
722,"Fairfax, VA",ICF,0e248ed7b72e0c5f,Analyst - Child Welfare,,40.8,233,25 days,2016-10-16 00:30:23.897629
723,"McLean, VA",Booz Allen Hamilton,d2481c3e1049e1b9,Staff Life Scientist,,44.4,945,25 days,2016-10-16 00:30:23.897629
724,"College Park, MD","INNOVIM, LLC",5da5795e8b13088a,Atmospheric Scientist - Severe Weather,,39.0,2,30 days,2016-10-16 00:30:23.897629
725,"Fairfax, VA","IMG Information Management Group, Inc.",40173a50f3618b78,Market Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
726,"Washington, DC",Veredus,92e7fde61eaa668d,Data Analyst,,43.8,5,4 days,2016-10-16 00:30:23.897629
727,"Fort Meade, MD",ICF,86f972e3c54f0d01,Research Scientist,,40.8,233,30+ days,2016-10-16 00:30:23.897629
728,"Washington, DC",Noblis,ec8b6fa2b3473fa7,Senior Project Manager,,51.0,14,30+ days,2016-10-16 00:30:23.897629
729,"Washington, DC 20007 (Georgetown area)",US News & World Report,be0511fe165bacdd,Health Data Analyst,,,,30+ days,2016-10-16 00:30:23.897629
730,"Washington, DC",CEB,abad6ddb238f130e,Research Analyst/ Sr. Research Analyst,,40.8,72,30+ days,2016-10-16 00:30:23.897629
731,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,000327250f409501,Senior Health Services Research Scientists,,,,30 days,2016-10-16 00:30:23.897629
732,"Falls Church, VA",Nolij Consulting,7f17ba241f3c619b,Lead Operations Research Analyst,,,,30+ days,2016-10-16 00:30:23.897629
733,"Springfield, VA",Riverside Research,1a17aaeb4d80db34,Remote Sensor Scientist,,53.4,7,25 days,2016-10-16 00:30:23.897629
734,"College Park, MD","INNOVIM, LLC",32fba4a77017df38,Atmospheric Scientist - Excessive Heat,,39.0,2,30+ days,2016-10-16 00:30:23.897629
735,"Bethesda, MD 20814",Child Trends,21263d8b15fc4f4f,Research Scientist - Hispanic Center,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
736,"Rockville, MD",BioStaff Solutions,e2ed92dd515c5311,Senior Statistical Programmer,,,,30+ days,2016-10-16 00:30:23.897629
737,"Bethesda, MD 20814",Child Trends,0b080c4d66718174,Research Analyst - Reproductive Health and Family Formation,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
738,"Silver Spring, MD 20910",Social & Scientific Systems Inc.,6d5d31e1d80890c9,Project Manager (Healthcare Data Analysis),,,,30+ days,2016-10-16 00:30:23.897629
739,"Bethesda, MD 20817",IDentrix,0e8c86ca9f217d77,Data Scientist,,,,24 days,2016-10-16 00:30:23.897629
740,"Bethesda, MD 20814",Child Trends,3bfb5128659b9112,Research Scientist - Child Welfare,,55.199997,3,30+ days,2016-10-16 00:30:23.897629
741,"Arlington, VA 22201 (Lyon Village area)",CEB Global,73dfa3b086c9efad,Research Analyst/ Sr. Research Analyst,,,,29 days,2016-10-16 00:30:23.897629
742,"Washington, DC","Worldwide Staffing Exchange, LLC",fec8c7958897c456,Forensic Lab Technician,"$50,000 a year",,,18 days,2016-10-16 00:30:23.897629
743,"McLean, VA",Mitre Corporation,4bbb23df28722814,Computer Scientist; Application Development and Cloud Migrat...,,51.6,106,26 days,2016-10-16 00:30:23.897629
744,"Arlington, VA",CACI International Inc,b54380995e284328,"OPERATIONS RESEARCH ANALYST, LEAD Job",,44.4,815,30+ days,2016-10-16 00:30:23.897629
745,"Laurel, MD 20707",WSSC,20cf4ed86228e357,Principal Environmental Engineer,"$74,399 - $113,574 a year",42.0,21,8 days,2016-10-16 00:30:23.897629
746,"McLean, VA",Capital One,385804e7e57461d1,Data Scientist Intern - University of Illinois - Urbana-Cham...,,44.4,2904,30+ days,2016-10-16 00:30:23.897629
747,"Washington, DC 20036 (Downtown area)",Forum for Collaborative HIV Research,175bda878d270bb2,Senior Research Associate-Liver Forum,,,,30+ days,2016-10-16 00:30:23.897629
748,"Alexandria, VA 22304 (Seminary Hill area)",Savi Technology,d05e60c74bb1a83c,Software Engineer – Big Data/IoT,,40.2,5,30+ days,2016-10-16 00:30:23.897629
749,"Washington, DC",Selby Jennings,79fb2a9aabc7d7a3,Senior Data Scientist (Hadoop focused),"$100,000 - $140,000 a year",,,30+ days,2016-10-16 00:30:23.897629
750,"Silver Spring, MD",General Dynamics - Information Technology,151804212e2b73f8,Scientist (Sceince/Technical Writer),,43.8,3520,30+ days,2016-10-16 00:30:23.897629
751,"Washington, DC",CareSource,ff7d7560d3d9a061,Risk Management Associate/IT,,42.6,69,1 day,2016-10-16 00:30:23.897629
