,location,company,jkid,title,salary,stars,reviews,post_date,pull_date
186,"Atlanta, GA",Oak Ridge Associated Universities,dc8ba04007838a52,Systematic Review Faculty Research Position - CDC,,43.2,15,30+ days,2016-10-16 00:34:31.431672
187,"Atlanta, GA",The Creative Group (TCG),e98ac11dc313c531,Digital Optimization Lead (Design + Data),,,,12 days,2016-10-16 00:34:31.431672
188,"Atlanta, GA",Home Depot,8d5bcf16fd20014d,"Sr. Analyst, Usability Research (Digital Next Generation)",,43.8,20589,28 days,2016-10-16 00:34:31.431672
189,"Atlanta, GA",Oak Ridge Associated Universities,c88237ac4b76b12d,Division of Blood Disorders Health Science Fellowship - CDC,,43.2,15,30+ days,2016-10-16 00:34:31.431672
190,"Atlanta, GA",IBM,894eaa9c1a343c15,Lead Product Designer – Emerging Platforms,,51.0,12110,26 days,2016-10-16 00:34:31.431672
191,"Atlanta, GA",Emory University,dec6fc4e72dada5a,"Scientist, Med Imag Analysis","$69,900 a year",51.6,254,30+ days,2016-10-16 00:34:31.431672
192,"Alpharetta, GA",Lonza,168eef5dbe0093c1,Senior Scientist -ICMS,,40.8,53,4 days,2016-10-16 00:34:31.431672
193,"Marietta, GA",Vanderlande Industries,c48f94f598513f21,Market Research Analyst Intern- Spring 2017,,51.0,25,30+ days,2016-10-16 00:34:31.431672
194,"Atlanta, GA 30319",Leidos,b3ebaed99b919f29,Senior Bioinformatics Developer,,43.8,187,30+ days,2016-10-16 00:34:31.431672
195,"Atlanta, GA",CocaCola,48ab614c4860476e,"Scientist V, Monster Product Development",,44.4,4268,26 days,2016-10-16 00:34:31.431672
196,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,6a9805c6a0af422d,Technical Project Manager - ACL IAPO 1170,,52.800003,255,30+ days,2016-10-16 00:34:31.431672
197,"Alpharetta, GA 30005",ADP,b11be8ad33586081,Application Developer,,44.4,1655,4 days,2016-10-16 00:34:31.431672
198,"Atlanta, GA",G2S Corporation,b95ff18fcbcbd5c6,Statistician- CDC,,,,30+ days,2016-10-16 00:34:31.431672
199,"Atlanta, GA 30338",KPMG,e238008bdf221fa9,"Senior Associate, Tax Technology - Data Analytics Machine Le...",,51.0,1768,19 days,2016-10-16 00:34:31.431672
200,"Atlanta, GA",Regions Bank,cdaa7a5314342db0,Capital Markets Senior Quantitative Modeling Analyst,,43.8,1043,30+ days,2016-10-16 00:34:31.431672
201,"Atlanta, GA",IBM,09d853c407e641d6,Sr. Product Designer - Content Team,,51.0,12110,30 days,2016-10-16 00:34:31.431672
202,"Atlanta, GA 30309 (Midtown area)",Battelle,94981fe3d4bfb39b,Health Physicist,,51.0,162,14 days,2016-10-16 00:34:31.431672
203,"Atlanta, GA 30329",Children's Healthcare of Atlanta,1c7671adbf688cf4,"Behavioral Data Analyst - Feeding, Research, or Skill Acquis...",,52.800003,200,30+ days,2016-10-16 00:34:31.431672
204,"Marietta, GA",InfoMart,29d99016feb94b38,Online Analyst (Research),,51.0,2,30+ days,2016-10-16 00:34:31.431672
205,"Atlanta, GA",GE Power,fe62a434942317b5,Sr Staff Software Engineer - B2B eCommerce,,51.6,152,12 days,2016-10-16 00:34:31.431672
206,"Atlanta, GA",Starr Companies,98aca8a209d84853,Statistical Reporting Supervisor/Manager,,51.0,11,30+ days,2016-10-16 00:34:31.431672
207,"Smyrna, GA",The Intersect Group,6f1979542c63a711,"Associate Director, Data Science",,52.800003,9,8 days,2016-10-16 00:34:31.431672
208,"Atlanta, GA",Oak Ridge Associated Universities,d8fc4d38470ab2de,Policy Research Analyst Fellowship--CDC,,43.2,15,30+ days,2016-10-16 00:34:31.431672
209,"Atlanta, GA",GE Power,e23fd5c7457f1387,Sr Staff Software Engineer – Accounts Receivable,,51.6,152,12 days,2016-10-16 00:34:31.431672
210,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,0a9525fa164004ee,Quantum Info Science Experimentalist ACL-1163,,52.800003,255,30+ days,2016-10-16 00:34:31.431672
211,"Alpharetta, GA 30005",ADP,80ebf16d2ea772cd,Product Manager,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
212,"Alpharetta, GA",Lonza,fd597b2edd7e9dfa,Lab Scientist - Material Characterization,,40.8,53,4 days,2016-10-16 00:34:31.431672
213,"Tucker, GA",Quest Diagnostics,c99f17607626aac9,"Scientist, Forensic - Tucker, GA",,43.8,2048,11 days,2016-10-16 00:34:31.431672
214,"Atlanta, GA",Koch Davis,43a4627b771d5ba8,Social Scientist,,,,1 day,2016-10-16 00:34:31.431672
215,"Atlanta, GA",ICF,200c7ef3d65400a1,Head Start Fiscal Grantee Specialist,,40.8,233,30+ days,2016-10-16 00:34:31.431672
216,"Atlanta, GA",Oversight Systems,d3cfe554921ce104,Sales Account Executive,,60.0,2,30+ days,2016-10-16 00:34:31.431672
217,"Atlanta, GA",Mobiquity,3d68f8fe9175f23f,Sr Android Developer,,40.2,6,30 days,2016-10-16 00:34:31.431672
218,"Atlanta, GA",Interesse International Inc,0f6dd4201c0c7ca1,Market Research & Sales Analyst,"$60,000 - $70,000 a year",,,30+ days,2016-10-16 00:34:31.431672
219,"Alpharetta, GA 30005",ADP,cd9593c993090641,Associate Application Developer,,44.4,1655,24 days,2016-10-16 00:34:31.431672
220,"Atlanta, GA",ICF,0113f7b6dbc9ab12,Tribal Evaluation Specialist - telecommute from Alaska,,40.8,233,30+ days,2016-10-16 00:34:31.431672
221,"Atlanta, GA",Analytic Recruiting,a571bf02b339faa5,Senior Statistical Analyst,,51.0,2,30+ days,2016-10-16 00:34:31.431672
222,"Kennesaw, GA 30144",Novelis,4cebd1aa5df4e50b,Corrosion Technologist,,43.8,78,25 days,2016-10-16 00:34:31.431672
223,"Atlanta, GA",ICF,98e9837ce3d8a1d3,Digital Health Communications Specialist,,40.8,233,8 days,2016-10-16 00:34:31.431672
224,"Roswell, GA 30075","Atlantic Coast Consulting, inc.",65a2933200700e7f,Environmental Project Scientist,,,,2 days,2016-10-16 00:34:31.431672
225,"Atlanta, GA","Beckman Coulter, Inc.",dda19914cc0b9773,Field Service Engineer,,42.6,245,15 days,2016-10-16 00:34:31.431672
226,"Alpharetta, GA 30005",ADP,8ea2a7e782fab935,Java Application Developer,,44.4,1655,8 days,2016-10-16 00:34:31.431672
227,"Atlanta, GA",Bank of America,66f11b2b1c66da49,Sr Quantitative Finance Analyst,,44.4,14228,30+ days,2016-10-16 00:34:31.431672
228,"Atlanta, GA 30363 (Buckhead area)",Piedmont Healthcare,2f803b317c70bca5,"Medical Technologist, Hematology, PRN, Piedmont Atlanta Hosp...",,43.2,163,19 days,2016-10-16 00:34:31.431672
229,"Alpharetta, GA 30005",ADP,048d2de19ee3f560,Lead Systems Analyst - Vantage / HCM,,44.4,1655,29 days,2016-10-16 00:34:31.431672
230,"Duluth, GA 30097",Terracon,d66d3e81219e7028,Staff Industrial Hygienist,,39.0,67,30+ days,2016-10-16 00:34:31.431672
231,"Atlanta, GA",IBM,1ac55fad1d2824af,Lead Product Designer - Mobile Web,,51.0,12110,25 days,2016-10-16 00:34:31.431672
232,"Decatur, GA",DeKalb Workforce Development,6822e53592d4017f,Instrument Man,,42.0,10,30+ days,2016-10-16 00:34:31.431672
233,"Atlanta, GA 30345",Abt Associates,e076aadfc6e6ab0b,Associate / Evaluation,,52.199997,19,30+ days,2016-10-16 00:34:31.431672
234,"Alpharetta, GA",Prestige Staffing,21ffeda5fd51ce57,UI Developer (D3.JS),,51.6,69,11 days,2016-10-16 00:34:31.431672
235,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,3cafbd99e070211a,Research-focused Systems Engineer ELSYS 1048,,52.800003,255,30+ days,2016-10-16 00:34:31.431672
236,"Alpharetta, GA 30005",ADP,66912f0256cc0b25,Senior Application Developer,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
237,"Atlanta, GA 30309 (Midtown area)",Battelle,a80f50b7b9d245be,Quality Assurance and Safety Auditor,,51.0,162,30+ days,2016-10-16 00:34:31.431672
238,"Norcross, GA","Immucor, Inc",672deedcb7ad9bc0,Development Scientist II,,,,22 days,2016-10-16 00:34:31.431672
239,"Atlanta, GA 30322",Children's Healthcare of Atlanta,a5697f7a731a3314,Medical Technologist - Part Time Evenings - Blood Bank - Egl...,,52.800003,200,9 days,2016-10-16 00:34:31.431672
240,"Atlanta, GA",Oak Ridge Associated Universities,641b77ef782c863f,NGS Shotgun Metagenomics Fellowship - CDC,,43.2,15,30+ days,2016-10-16 00:34:31.431672
241,"Atlanta, GA",Smith Hanley Associates,eb4aa0b41b9e72e9,Statistician - Model Validation,,51.6,12,25 days,2016-10-16 00:34:31.431672
242,"Atlanta, GA",Feedzai,87c3d5c94fd3dbc4,Project Manager,,,,30+ days,2016-10-16 00:34:31.431672
243,"Atlanta, GA",ICF,62d3754ba7c637fa,Information Architect/UX- Telecommute,,40.8,233,24 days,2016-10-16 00:34:31.431672
244,"Alpharetta, GA 30005",ADP,44a1e1611fa61d3b,Design Engineer IV,,44.4,1655,17 days,2016-10-16 00:34:31.431672
245,"Alpharetta, GA 30005",ADP,425d8827d4bccecc,Lead Java Application Developer,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
246,"Atlanta, GA",ICF,bc06669978f6404f,"Program Manager, Transportation - Atlanta",,40.8,233,30+ days,2016-10-16 00:34:31.431672
247,"Atlanta, GA 30329",Chickasaw Nation Industries,14c3873cc5956b55,Laboratory Specialist,,51.6,126,29 days,2016-10-16 00:34:31.431672
248,"Alpharetta, GA",InSys Consulting Services,50080771ef4b2e79,Full Stack Web Developer,,,,1 day,2016-10-16 00:34:31.431672
249,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,ab8ac9c53d438723,ISSO RSD TSC Atlanta 1140,,52.800003,255,30+ days,2016-10-16 00:34:31.431672
250,"Alpharetta, GA 30005",ADP,33b032309af08b23,Java Application Developer - Rest / SQL / JUnit,,44.4,1655,30 days,2016-10-16 00:34:31.431672
251,"Atlanta, GA",IBM,c4bc064c6a32ac6d,"LEAD PRODUCT DESIGNER – iOs (The Weather Company) - ATLANTA,...",,51.0,12110,30+ days,2016-10-16 00:34:31.431672
252,"Marietta, GA 30060","Netserv Applications, Inc.",08dcc41d45b053a3,Operations Research Analyst,,,,30 days,2016-10-16 00:34:31.431672
253,"Atlanta, GA",CocaCola,47fecad6abbcbe2d,Material Surface Characterization Scientist (Packaging Analy...,,44.4,4268,24 days,2016-10-16 00:34:31.431672
254,"Atlanta, GA",Pivotal Software,a390a04cf4fd7461,Product Manager (Pivotal Labs),,,,30+ days,2016-10-16 00:34:31.431672
255,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,4f42f62713382c38,Embedded Software Engineer - ELSYS 1167,,52.800003,255,30+ days,2016-10-16 00:34:31.431672
256,"Atlanta, GA",Atkins Global,e9c070f26588c749,Sr. Scientist – Ecology,,,,30+ days,2016-10-16 00:34:31.431672
257,"Johns Creek, GA 30097",Expedite Technology Solutions,2e080e673011af6f,Data Scientist (WMS Product Manager),,,,3 days,2016-10-16 00:34:31.431672
258,"Alpharetta, GA 30005",ADP,9b0966ec5d28ec7c,Lead Systems Analyst - ETime,,44.4,1655,29 days,2016-10-16 00:34:31.431672
259,"Atlanta, GA 30303 (Five Points area)",Black & Veatch,e1fb519546d67846,Environmental Scientist Intern,,43.2,149,30+ days,2016-10-16 00:34:31.431672
260,"Norcross, GA",CareerBuilder Careers,a86bd36c08d853d3,Data Scientist (Data Science R&D),,51.6,106,30+ days,2016-10-16 00:34:31.431672
261,"Alpharetta, GA",Lucas Group,ac5c31c4ae2f8003,Senior/Lead Data Science,,51.0,19,30+ days,2016-10-16 00:34:31.431672
262,"Lithia Springs, GA",Johnson Controls,48e79df3cdbb421f,"Supervisor, Distribution 3rd Shift Receiving",,44.4,2172,30+ days,2016-10-16 00:34:31.431672
263,"Alpharetta, GA",Amana Academy Charter School,ee73186e739d5b18,School Business & Human Resources (HR) Manager,"$30,000 - $39,999 a year",,,24 days,2016-10-16 00:34:31.431672
264,"Duluth, GA",Navicure,de412e1d962011a6,Marketing Operations Administrator,,51.0,2,3 days,2016-10-16 00:34:31.431672
265,"Atlanta, GA",UCB S.A.,17b490df3b75bd8c,Head of Commercial Data and Analytics,,,,30+ days,2016-10-16 00:34:31.431672
266,"Atlanta, GA 30339",Scientific Research Corporation,d6bf272fd7c8361e,CONSTRUCTION MANAGER,,43.8,53,30+ days,2016-10-16 00:34:31.431672
267,"Atlanta, GA 30322",Children's Healthcare of Atlanta,545fcf34cee5a255,Medical Technologist - Full Time Nights - Blood Bank - Egles...,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
268,"Atlanta, GA",ICF,390ac5d1a87d2193,Early Childhood Specialist,,40.8,233,24 days,2016-10-16 00:34:31.431672
269,"Alpharetta, GA",ADP,cc59d93db38ae496,Network Engineer (Routers/Switches),,44.4,1655,30+ days,2016-10-16 00:34:31.431672
270,"Atlanta, GA 30305 (Buckhead area)","Pareto Solutions Group, Inc.",356ab35fbd31887b,Data Scientist - Natural Language Processing/Artificial Inte...,,,,29 days,2016-10-16 00:34:31.431672
271,"Alpharetta, GA",ADP,4ff0fa0952b38528,Chief Applications Architect,,44.4,1655,25 days,2016-10-16 00:34:31.431672
272,"Atlanta, GA",Synergy Search Group,c509de4bd8f84d74,Audit Snr (Banking) - Data Analysis 60K-80K,"$80,000 a year",42.0,194,30+ days,2016-10-16 00:34:31.431672
273,"Atlanta, GA 30339",Scientific Research Corporation,3b5bb454bbc21ff3,CIVIL CONSTRUCTION MANAGER,,43.8,53,30 days,2016-10-16 00:34:31.431672
274,"Alpharetta, GA 30005",ADP,16eba9992aec8d0d,"Principal Application Developer - Java, REST, JUnit",,44.4,1655,30+ days,2016-10-16 00:34:31.431672
275,"Decatur, GA",DeKalb Workforce Development,f2169a3761addd6b,Engineering Technician,$13 - $18 an hour,42.0,10,10 days,2016-10-16 00:34:31.431672
276,"Atlanta, GA 30328",Atkins,e2acc5f4ef20b5aa,Sr. Scientist – Ecology,,43.8,145,30+ days,2016-10-16 00:34:31.431672
277,"Alpharetta, GA 30005",ADP,8b087755731dfcc4,Sr. Director - Product Mgmt.-Mainframe AVS,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
278,"Alpharetta, GA 30005",ADP,8b5a9ddae87485b0,Principal Application Developer - Java / Angular / TDD,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
279,"Atlanta, GA","Lohmann Specialty Coatings, LLC (Orange, VA)",343b58c032471c43,Applications/Product Development Engineer/Scientist (Medical...,,,,30+ days,2016-10-16 00:34:31.431672
280,"Atlanta, GA 30328",ADP,28537ef07878a6b7,Sr. Front End Developer,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
281,"Duluth, GA 30096",Children's Healthcare of Atlanta,4001f28ef2c562a9,Medical Technologist - Part Time - Satellite Blvd.,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
282,"Alpharetta, GA 30022",ADP,72473838a918acdc,Principal Appl. Developer,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
283,"Alpharetta, GA 30005",ADP,c14a03bc4f79382f,Principal Applications Architect - UI / Front End,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
284,"Atlanta, GA",General Lead,802b48bcdb755128,"Senior Software Engineer (Java, Scala)",,,,30+ days,2016-10-16 00:34:31.431672
285,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,03f52ba81de6884b,Medical Technologist - Full Time Evenings - Microbiology - S...,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
286,"Atlanta, GA 30318 (Rockdale area)",Georgia Tech Research Institute,cb3f6bce26a86e29,Avionics Systems Designer ELSYS 1147,,52.800003,255,30+ days,2016-10-16 00:34:31.431672
287,"Kennesaw, GA",Amec Foster Wheeler,3ccb61fdc3868ffe,Air Quality Engineer,,44.4,465,5 days,2016-10-16 00:34:31.431672
288,"Atlanta, GA 30322",Children's Healthcare of Atlanta,cdbb0c4cb175dd86,Medical Technologist - Full Time Nights - Core Lab - Eglesto...,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
289,"Alpharetta, GA 30005",ADP,e3d89c49df66185d,Principal Application Architect - Java / Angular / TDD / Agi...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
290,"Atlanta, GA",American College of Rheumatology,87c03cd6d44355d7,"Director, Registry Operations",,,,9 days,2016-10-16 00:34:31.431672
291,"Atlanta, GA",Adecco: USA,a534523faee3d9a3,Senior Manager of Health Data Standards,,44.4,10,30+ days,2016-10-16 00:34:31.431672
292,"Tucker, GA",Quest Diagnostics,8df2cb13a2d77886,"Scientist, Certifying-Positive ( Wednesday - Sunday, 2pm – 1...",,43.8,2048,26 days,2016-10-16 00:34:31.431672
293,"Johns Creek, GA 30097",Expedite Technology Solutions,fe5757da2d2d1aed,ata Scientist (WMS Product Manager),,,,1 day,2016-10-16 00:34:31.431672
294,"Atlanta, GA",Strategic IT Staffing,5fa9f59d2fa3baa1,Senior DevOps Engineer,,55.800003,4,30+ days,2016-10-16 00:34:31.431672
295,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,0b5cfc42870a5b8e,Medical Technologist - PRN - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
296,"Atlanta, GA",UCB,577e965ceff53546,"Associate Director Data Scientist, Patient Insights and Inno...",,42.6,54,13 days,2016-10-16 00:34:31.431672
297,"Atlanta, GA",Grifols: US,0ed8054c4ab6ea58,Medical Science Liaison - Neurology/Immunology Southeast,,,,30+ days,2016-10-16 00:34:31.431672
298,"Norcross, GA 30071",Omega Bio-tek,c76519812a6f3fc5,Bioinformatician,,,,25 days,2016-10-16 00:34:31.431672
299,"Roswell, GA",Groundwater & Environmental Services,0f7c3f0c4a9b1457,Geologist or Environmental Scientist - Mid Level,,,,30+ days,2016-10-16 00:34:31.431672
300,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
301,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
302,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
303,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
304,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
305,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
306,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
307,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
308,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
309,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
310,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
311,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
312,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
313,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
314,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
315,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
316,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
317,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
318,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
319,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
320,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
321,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
322,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
323,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
324,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
325,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
326,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
327,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
328,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
329,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
330,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
331,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
332,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
333,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
334,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
335,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
336,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
337,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
338,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
339,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
340,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
341,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
342,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
343,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
344,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
345,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
346,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
347,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
348,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
349,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
350,"Alpharetta, GA 30005",ADP,1c3e9cc3fa904a8d,Technical & Application Management Specialist - Global Produ...,,44.4,1655,30+ days,2016-10-16 00:34:31.431672
351,"Atlanta, GA",UCB S.A.,67819d6282ed4c31,"Associate Director Data Scientist, Patient Insights and Inno...",,,,30+ days,2016-10-16 00:34:31.431672
352,"Marietta, GA 30067","Galileo Search, LLC",1ec2f9f1973db3ae,"Infection Prevention Specialist | California, Coast",,,,2 days,2016-10-16 00:34:31.431672
353,"Atlanta, GA","Laulima Government Solutions, LLC.",f5018d862cf7c9cd,"Various Professional, Technical, Administrative and Scientif...",,,,30+ days,2016-10-16 00:34:31.431672
354,"Smyrna, GA 30082",Lighthouse Recruiting,80fb06bb55b1f6b0,Certifying Scientist,"$55,000 - $70,000 a year",,,11 days,2016-10-16 00:34:31.431672
355,"Atlanta, GA 30342 (Buckhead area)",Children's Healthcare of Atlanta,541f29ae3e61c2a2,Med Tech - Full Time - Core Lab - Scottish Rite,,52.800003,200,30+ days,2016-10-16 00:34:31.431672
